,이름,용량,가격,1ml당 가격,성분,종류,img_src,href
75,라끄베르 옴므리차지 에멀전180ml,180.0,15000.0,83.33,"정제수,사이클로펜타실록세인,변성알코올,다이프로필렌글라이콜,글리세린,트라이에틸헥사노인,다이메티콘/비닐다이메티콘크로스폴리머,1&2-헥산다이올,글리세릴스테아레이트,피이지-40스테아레이트,베타인,판테놀,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,트라이에탄올아민,부틸렌글라이콜,다이메티콘,세테아릴알코올,메틸파라벤,에틸파라벤,트라이소듐이디티에이,잔탄검,쇠비름추출물,마카뿌리추출물,솔비톨,조류추출물,보검선인장추출물,페녹시에탄올,포타슘솔베이트,향료,리날룰,리모넨,벤질벤조에이트,알파-아이소메틸아이오논",lotion_emulsion,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0001/A00000001674902ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000016749&dispCatNo=1000001000100080002&trackingCd=Cat1000001000100080002_Small
76,디오디너리 내추럴 모이스처라이징 팩터스+에이치에이 30ml,30.0,8100.0,270.0,"정제수,카프릴릭/카프릭트라이글리세라이드,세틸알코올,프로판다이올,스테아릴알코올,글리세린,소듐하이알루로네이트,알지닌,아스파틱애씨드,글라이신,알라닌,세린,발린,아이소류신,프롤린,트레오닌,히스티딘,페닐알라닌,글루코오스,말토스,프룩토오스,트레할로오스,소듐피씨에이,피씨에이,소듐락테이트,우레아,알란토인¸리놀레익애씨드,올레익애씨드,피토스테릴카놀라글리세라이즈,팔미틱애씨드,스테아릭애씨드,레시틴,트리올레인,토코페롤,카보머,아이소세테스-20,폴리솔베이트60,소듐클로라이드,시트릭애씨드,트라이소듐에틸렌다이아민다이석시네이트,펜틸렌글라이콜,트라이에탄올아민,소듐하이드록사이드,페녹시에탄올,클로페네신",lotion_emulsion,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014131702ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000141317&dispCatNo=1000001000100080002&trackingCd=Cat1000001000100080002_Small
77,크리니크 안티-블레미쉬 솔루션 올-오버 클리어링 트리트먼트 오일-프리 50ml,50.0,39000.0,780.0,"정제수,사이클로펜타실록산,피피지-14부틸에텔,위치하젤수,슈크로오스,스테아레스-21,아크릴아마이드/소듐아크릴로일디메칠타우레이트코폴리머,아세틸글루코사민,녹차추출물,갈조추출물,슈가켈프추출물,귀리커넬추출물,글라이신,캐모마일,캐모마일,히노키티올,멘톨,살리실릭애씨드,이소헥사데칸,카페인,스테아레스-2,글리세린,쿼터늄-22,부틸렌글라이콜,폴리소르베이트80,피토스핑고신,펜틸렌글라이콜,디소듐이디티에이,페녹시에탄올,벤잘코늄클로라이드,제공된성분은동일제품이라도경우에따라변경될수있습니다.최신정보는제품포장의성분을참고하시거나본사고객관리지원팀으로연락부탁드립니다.",lotion_emulsion,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0010/A00000010414601ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000104146&dispCatNo=1000001000100080002&trackingCd=Cat1000001000100080002_Small
78,크리니크 드라마티컬리 디퍼런트 모이스춰라이징 젤 125ml,125.0,55000.0,440.0,"정제수,디메치콘,이소도데칸,부틸렌글라이콜,비스-피이지-18메칠에텔디메칠실란,글리세린,슈가켈프추출물,호장근추출물,효모용해추출물,오이추출물,보리추출물,해바라기씨드케이크,카페인,트레할로스,소듐하이알루로네이트,토코페릴아세테이트,폴리실리콘-11,실리카,프로필렌글라이콜디카프레이트,올레스-10,락토바실러스발효물,라우레스-23,라우레스-4,암모늄아크릴로일디메칠타우레이트/브이피코폴리머,카보머,카프릴릴글라이콜,헥실렌글라이콜,트로메타민,디소듐이디티에이,페녹시에탄올,황색4호,적색504호,황색5호,제공된성분은동일제품이라도경우에따라변경될수있습니다.최신정보는제품포장의성분을참고하시거나본사고객관리지원팀으로연락부탁드립니다.",lotion_emulsion,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0010/A00000010417603ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000104176&dispCatNo=1000001000100080002&trackingCd=Cat1000001000100080002_Small
79,크리니크 포 맨 모이스춰라이징 로션 100ml,100.0,53000.0,530.0,"정제수,미네랄오일,글리세린,페트롤라툼,스테아릭애씨드,글리세릴스테아레이트,참깨오일,우레아,라놀린알코올,트리에탄올아민,오이추출물,보리추출물,프로필렌글라이콜디카프레이트,해바라기씨드케이크,부틸렌글라이콜,소듐하이알루로네이트,펜틸렌글라이콜,트리소듐이디티에이,페녹시에탄올,적색227호,황색4호,황색5호,제공된성분은동일제품이라도경우에따라변경될수있습니다.최신정보는제품포장의성분을참고하시거나본사고객관리지원팀으로연락부탁드립니다.",lotion_emulsion,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0010/A00000010497201ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000104972&dispCatNo=1000001000100080002&trackingCd=Cat1000001000100080002_Small
80,크리니크 드라마티컬리 디퍼런트 하이드레이팅 젤리 125ml,125.0,55000.0,440.0,"정제수,비스-피이지-18메틸에터다이메틸실레인,부틸렌글라이콜,글리세린,오이열매추출물,갈고리가시우무추출물,겔리디엘라아케로사추출물,보리추출물,파디나파보니카엽상체추출물,해바라기씨드케이크,수크로오스,카페인,소듐하이알루로네이트,하이드록시에칠우레아,하이드롤라이즈드쌀추출물,솔비톨,소듐폴리아스파테이트,피피지-6-데실테트라데세스-30,에틸헥실글리세린,프로필렌글라이콜다이카프레이트,카프릴릴글라이콜,트레할로오스,폴리솔베이트80,카보머,소듐하이드록사이드,헥실렌글라이콜,시트릭애씨드,소듐시트레이트,다이소듐이디티에이,페녹시에탄올,제공된성분은동일제품이라도경우에따라변경될수있습니다.최신정보는제품포장의성분을참고하시거나본사고객관리지원팀으로연락부탁드립니다.",lotion_emulsion,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0011/A00000011538601ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000115386&dispCatNo=1000001000100080002&trackingCd=Cat1000001000100080002_Small
81,셀퓨전씨 트리악 모이스처 젤 오인트 100ml,100.0,28000.0,280.0,"정제수,글리세린,메틸글루세스-20,다이메티콘,다이프로필렌글라이콜,카보머,트로메타민,알로에베라잎추출물,프로판다이올,카프릴릴글라이콜,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,흰버드나무껍질추출물,부틸아보카데이트,다이메티콘올,에틸헥실글리세린,1&2-헥산다이올,부틸렌글라이콜,다이소듐이디티에이,펙틴,소듐하이알루로네이트,클로렐라에메르소니이추출물,프로필갈레이트,세라마이드엔피,하이드로제네이티드레시틴,수크로오스스테아레이트,콜레스테롤,콜레스테릴마카다미에이트,스테아릭애씨드,팔미틱애씨드,하이드롤라이즈드루핀단백질,사카라이드아이소머레이트,산소,페퍼민트오일,로즈마리잎오일,멕시칸주니퍼오일,라벤더오일,베르가모트오일,리모넨,리날룰",lotion_emulsion,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0011/A00000011541906ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000115419&dispCatNo=1000001000100080002&trackingCd=Cat1000001000100080002_Small
82,눅스 아쿠아벨라 로션 50ml,50.0,36000.0,720.0,"정제수,글리세린,스위트아몬드오일,데실올리에이트,하이드로제네이티드코코넛오일,아라키딜알코올,다이메티콘,베헤닐알코올,하이드록시에틸우레아,카프릴릭/카프릭트라이글리세라이드,마이카,토코페롤,아라키딜글루코사이드,카프릴로일글라이신,실리카,페녹시에탄올,폴리아크릴레이트크로스폴리머-6,시트릭애씨드,에틸헥실글리세린,소듐하이드록사이드,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,소듐스테아로일글루타메이트,다이메티콘크로스폴리머,귀리커넬추출물,데하이드로아세틱애씨드,소듐글루코네이트,잔탄검,프로판다이올,에스큘렌타렌즈콩씨추출물,암모늄락테이트,한련꽃/잎/줄기추출물,소듐벤조에이트,알바수련꽃추출물,향료,리날룰,벤질살리실레이트,제라니올,시트로넬올,시트랄",lotion_emulsion,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0011/A00000011660104ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000116601&dispCatNo=1000001000100080002&trackingCd=Cat1000001000100080002_Small
83,크리니크 드라마티컬리 디퍼런트 모이스춰라이징 로션+125ml,125.0,55000.0,440.0,"정제수,미네랄오일,글리세린,페트롤라툼,스테아릭애씨드,글리세릴스테아레이트,참깨오일,우레아,라놀린알코올,트리에탄올아민,보리추출물,오이추출물,해바라기씨드케이크,프로필렌글라이콜디카프레이트,소듐하이알루로네이트,부틸렌글라이콜,펜틸렌글라이콜,트리소듐이디티에이,페녹시에탄올,황색5호,황색4호,적색227호,제공된성분은동일제품이라도경우에따라변경될수있습니다.최신정보는제품포장의성분을참고하시거나본사고객관리지원팀으로연락부탁드립니다.",lotion_emulsion,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0010/A00000010417307ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000104173&dispCatNo=1000001000100080002&trackingCd=Cat1000001000100080002_Small
84,VT 슈퍼 히알론 에멀전 250ml,250.0,25000.0,100.0,"정제수,다이프로필렌글라이콜,프로판다이올,글리세레스-26,1&2-헥산다이올,세틸에틸헥사노에이트,글리세린,부틸렌글라이콜,비닐다이메티콘,소듐하이알루로네이트,하이알루로닉애씨드,하이드롤라이즈드하이알루로닉애씨드,하이드록시프로필트라이모늄하이알루로네이트,하이드롤라이즈드소듐하이알루로네이트,소듐하이알루로네이트크로스폴리머,포타슘하이알루로네이트,소듐아세틸레이티드하이알루로네이트,카보머,세테아릴올리베이트,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,솔비탄올리베이트,트로메타민,카프릴릭/카프릭트라이글리세라이드,프룩탄,엘더꽃추출물,글라이신,세린,글루타믹애씨드,해바라기씨오일,올리브오일,코코넛야자오일,스위트아몬드오일,당아욱추출물,아스파틱애씨드,류신,알라닌,라이신,알지닌,타이로신,페닐알라닌,프롤린,트레오닌,발린,아이소류신,히스티딘,메티오닌,시스테인,폴리글루타믹애씨드,펜틸렌글라이콜,다이소듐이디티에이,에틸헥실글리세린,향료",lotion_emulsion,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014171802ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000141718&dispCatNo=1000001000100080002&trackingCd=Cat1000001000100080002_Small
85,크리니크 포맨 맥시멈 하이드레이터 72-아워 오토-리플레니싱 하이드레이터,50.0,45000.0,900.0,"정제수,다이메티콘,부틸렌글라이콜,글리세린,트라이실록세인,트레할로오스,수크로오스,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,하이드록시에틸우레아,녹차추출물,효모용해추출물,알로에베라잎수,흰무늬엉겅퀴추출물,만주자작나무껍질추출물,카페인,테르무스테르모필루스발효물,팔미토일헥사펩타이드-12,마그네슘아스코빌포스페이트,소듐하이알루로네이트,토코페릴아세테이트,카프릴릴글라이콜,솔비톨,올레스-10,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,소듐폴리아스파테이트,사카라이드아이소머레이트,하이드로제네이티드레시틴,글리세릴폴리메타크릴레이트,피이지-8,트로메타민,헥실렌글라이콜,시트릭애씨드,디소듐이디티에이-카퍼,소듐시트레이트,다이소듐이디티에이,비에이치티,포타슘솔베이트,소듐벤조에이트,페녹시에탄올,녹색201호",lotion_emulsion,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014261802ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000142618&dispCatNo=1000001000100080002&trackingCd=Cat1000001000100080002_Small
86,CKD 레티노콜라겐 저분자 300 퍼스트에센스 150g,150.0,38000.0,253.33,"클루이베르마이세스추출물,하이드롤라이즈드콜라겐,추출물,글리세린,1&2-헥산다이올,나이아신아마이드,프로판다이올,비피다발효용해물,인도멀구슬나무꽃추출물,인도멀,구슬나무잎추출물,울금뿌리추출물,홀리바질잎추출물,마카다미아씨,오일,참산호말추출물,소듐하이알루로네이트,레틴알,하이드롤라이즈드하이알루로닉애씨드,하이알루로닉애씨드,정제수,다이에톡시에틸석시네이트,부틸렌글라이콜,소듐피씨에이,아데노신,폴리쿼터늄-51,카프릴릭/카프릭트라이글리세라이드,하이드로제네이티드,레시틴,소듐하이알루로네이트크로스폴리머,하이드롤라이즈드글라,이코사미노글리칸,글라이신,콜레스테롤,세린,글루타믹애씨드,유채스테롤,다이프로필렌글라이콜,피이지-5레이프씨드스테롤,실리카,벤질글라이콜,아스파틱애씨드,세테스-3,세테스-5,류신,알루미늄/마그네슘하이드록사이드스테아레이트,토코페롤,토코페릴,아세테이트,알라닌,라이신,알지닌,타이로신,페닐알라닌,포타슘,세틸포스페이트,프롤린,트레오닌,발린,아이소류신,펜타에리스리틸,테트라-다이-t-부틸하이드록시하이드로신나메이트,히스티딘,시스,테인,메티오닌,펜틸렌글라이콜,에틸헥실글리세린,카프릴릴/카프릴,글루코사이드,멘틸피씨에이,에틸멘탄카복사마이드,세라마이드엔피,하이드롤라이즈드엘라스틴,잔탄검,다이소듐이디티에이",lotion_emulsion,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015388310ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000153883&dispCatNo=1000001000100080002&trackingCd=Cat1000001000100080002_Small
87,리우젤 하이드 레이팅 페이스 모이스처 라이저,100.0,41800.0,418.0,"정제수,글리세린,세틸알코올,스테아릴알코올,페녹시에탄올,다이메티콘,글리세릴스테아레이트,피이지-100스테아레이트,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,아미노메틸프로판올,에틸헥실글리세린,토코페릴아세테이트,시어버터,카페인,살구씨오일,포트마리골드꽃추출물",lotion_emulsion,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015411802ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000154118&dispCatNo=1000001000100080002&trackingCd=Cat1000001000100080002_Small
88,더마픽스 리얼 콜라겐 텐션업 멀티스틱밤,3.0,20000.0,6666.67,"해바라기씨오일,비즈왁스,사과씨오일,시어버터,스위트아몬드오일,옥틸도데칸올,하이드롤라이즈드콜라겐,토코페롤,아데노신,부틸렌글라이콜,글리세린,솔비,탄라우레이트,글라이신,세린,글루타믹애씨드,하이드록시에틸셀룰로오스,아세틸다이펩타이드-1세틸에스,터,아스파틱애씨드,류신,팔미토일트라이펩타이드-5,알라닌,라이신,알지닌,타이로신,페닐알라닌,프롤린,트,레오닌,발린,아이소류신,히스티딘,시스테인,메티오닌,에틸헥실글리세린,페녹시에탄올,향료,리모넨,부틸페,닐메칠프로피오날,시트로넬롤,알파-이소메칠이오논,벤질벤조에이트,리날룰,제라니올",lotion_emulsion,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015433002ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000154330&dispCatNo=1000001000100080002&trackingCd=Cat1000001000100080002_Small
89,달팡 인트랄 액티브 스태빌라이징 로션 100ml,100.0,98000.0,980.0,"정제수,세테아릴아이소노나노에이트,프로판다이올,글리세릴올리에이트시트레이트,참깨오일,C9-12알케인,하이드록시프로필스타치포스페이트,글리세린,부틸렌글라이콜,해바라기씨오일,토코페릴아세테이트,레스베라트롤,판테놀,스위트아몬드오일,모노기나산사꽃추출물,카페인,소듐하이알루로네이트,다이포타슘글리시리제이트,해바라기씨추출물,테트라헥실데실아스코베이트,살리실릭애씨드,겔리디엘라아케로사추출물,돌콩추출물,수박추출물,에스큘렌타렌즈콩추출물,코코넛야자오일,사과추출물,락토바실러스발효물,코르크참나무껍질추출물,모란뿌리추출물,오크뿌리추출물,아세틸글루코사민,호호바씨오일,카프릴릭/카프릭트라이글리세라이드,프로필렌글라이콜다이카프레이트,갈고리가시우무추출물,콜레스테롤,소듐스테아로일글루타메이트,프로필렌글라이콜카프릴레이트,코코-카프릴레이트/카프레이트,스쿠알란,에틸헥실글리세린,마트리카리아추출물,보리추출물,밀배아추출물,소듐락테이트,알테로모나스발효추출물,소듐피씨에이,오이열매추출물,슈가켈프추출물,잔탄검,카프릴릴글라이콜,헥실렌글라이콜,향료,테트라소듐이디티에이,비에이치티,포타슘솔베이트,소듐벤조에이트,페녹시에탄올,적색504호",lotion_emulsion,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015462601ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000154626&dispCatNo=1000001000100080002&trackingCd=Cat1000001000100080002_Small
90,센텔리안24 마데카 릴리프 로션,210.0,28000.0,133.33,"병풀추출물,글리세린,카프릴릭/카프릭트라이글리세라이드,에틸헥실스테아레이트,폴리글리세릴-3메틸글루코오스다이스테아레이트,나이아신아마이드,다시마추출물,한련초잎추출물,무화과추출물,베르가못잎추출물,올레라케아아크멜라추출물,살비아잎수,당느릅나무뿌리추출물,줄맨드라미씨추출물,피버퓨추출물,오렌지껍질오일,소듐하이알루로네이트,하이드로제네이티드레시틴,올리브오일,병풀오일,정제수,소듐스테아로일글루타메이트,암모늄아크릴로일다이메틸타우레이트/베헤네스-25메타크라일레이트크로스폴리머,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,다이프로필렌글라이콜,부틸렌글라이콜,식물성스쿠알란,베타-글루칸,아데노신,베헤닐알코올,다이소듐이디티에이,시트릭애씨드,세테아릴알코올,글리세릴스테아레이트에스이,알란토인,프룩토올리고사카라이드,마데카식애씨드,아시아티코사이드,콜레스테롤,아시아틱애씨드,세라마이드엔피,하이드롤라이즈드하이알루로닉애씨드,수용성프로테오글리칸,1&2-헥산다이올,에틸헥실글리세린,리모넨",lotion_emulsion,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015668301ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000156683&dispCatNo=1000001000100080002&trackingCd=Cat1000001000100080002_Small
91,랩시리즈 데일리 레스큐 에너자이징 페이스 로션 50ml,50.0,76000.0,1520.0,"정제수,나이아신아마이드,옥틸도데칸올,글리세린,에틸렌/아크릴릭애씨드코폴리머,비스-피이지-18메틸에터다이메틸실레인,부틸렌글라이콜,인삼추출물,무수카페인,팔미토일헥사펩타이드-12,아스코빌글루코사이드,아세틸헥사펩타이드-8,테트라헥실데실아스코베이트,녹차추출물,제주진득찰추출물,보리추출물,당밀추출물,만주자작나무껍질추출물,유청단백질,알로에베라잎즙가루,다이포타슘글리시리제이트,조류추출물,밀배아추출물,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,소듐하이알루로네이트,토코페릴아세테이트,글리세릴폴리메타크릴레이트,씨휩추출물,아세틸글루코사민,다이메티콘,스쿠알란,피이지-8,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,글리세릴아크릴레이트/아크릴릭애씨드코폴리머,실리카,소듐하이드록사이드,카프릴릴글라이콜,말토덱스트린,향료,다이소듐이디티에이,비에이치티,포타슘솔베이트,페녹시에탄올,마이카,티타늄디옥사이드",lotion_emulsion,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015724417ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000157244&dispCatNo=1000001000100080002&trackingCd=Cat1000001000100080002_Small
92,디오디너리 내추럴 모이스처라이징 팩터스 + HA 100ml,100.0,16800.0,168.0,"정제수,카프릴릭/카프릭트라이글리세라이드,세틸알코올,프로판다이올,스테아릴알코올,글리세린,소듐하이알루로네이트,알지닌,아스파틱애씨드,글라이신,알라닌,세린,발린,아이소류신,프롤린,트레오닌,히스티딘,페닐알라닌,글루코오스,말토스,프룩토오스,트레할로오스,소듐피씨에이,피씨에이,소듐락테이트,우레아,알란토인¸리놀레익애씨드,올레익애씨드,피토스테릴카놀라글리세라이즈,팔미틱애씨드,스테아릭애씨드,레시틴,트리올레인,토코페롤,카보머,아이소세테스-20,폴리솔베이트60,소듐클로라이드,시트릭애씨드,트라이소듐에틸렌다이아민다이석시네이트,펜틸렌글라이콜,트라이에탄올아민,소듐하이드록사이드,페녹시에탄올,클로페네신",lotion_emulsion,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015861702ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000158617&dispCatNo=1000001000100080002&trackingCd=Cat1000001000100080002_Small
93,코스알엑스 에이씨컬렉션 라이트웨이트 수딩 모이스처라이저 80ml,80.0,18000.0,225.0,"프로폴리스추출물,알로에베라잎수,녹차수,부틸렌글라이콜,세틸에틸헥사노에이트,글리세린,1&2-헥산다이올,나이아신아마이드,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,사이클로메티콘,세테아릴올리베이트,베타인,세테아릴알코올,솔비탄올리베이트,판테놀,에틸헥실글리세린,알란토인,잔탄검,다이메티콘/비닐다이메티콘크로스폴리머,소듐하이알루로네이트,알지닌,징크피씨에이,베타인살리실레이트,박하추출물,멘틸락테이트,시트릭애씨드,티트리잎오일,아시아티코사이드,아시아틱애씨드,마데카식애씨드",lotion_emulsion,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015153001ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000151530&dispCatNo=1000001000100080002&trackingCd=Cat1000001000100080002_Small
94,아이디얼 포맨 퍼펙트 로션 130ml,130.0,25000.0,192.31,"정제수,글리세린,에틸헥실스테아레이트,변성알코올,1&2-헥산다이올,나이아신아마이드,페닐트라이메티콘,하이드로제네이티드폴리,폴리글리세릴-3다이스테아레이트,세테아릴알코올,실리카,메틸트라이메티콘,록샘파이어추출물,병풀추출물,무화과추출물,다시마추출물,한련초잎추출물,슈도알테로모나스발효추출물,당느릅나무뿌리추출물,줄맨드라미씨추출물,트루로즈오브예리코추출물,플랑크톤추출물,지모뿌리추출물,하이드로제네이티드레시틴,글리세릴스테아레이트,트레할로오스,카프릴릭/카프릭트라이글리세라이드,소듐스테아로일글루타메이트,카보머,글리세릴스테아레이트시트레이트,알지닌,부틸렌글라이콜,하이드롤라이즈드콜라겐,아데노신,베헤닐알코올,다이소듐이디티에이,베타인,글리세릴스테아레이트에스이,콜레스테롤,프룩토올리고사카라이드,세라마이드엔피,잔탄검,베타-글루칸,카르노신,하이드롤라이즈드하이알루로닉애씨드,세린,알라닌,프롤린,해수,소듐포스페이트,하이드로제네이티드폴리아이소부텐,콜라겐,류코노스톡/무발효여과물,마데카소사이드,소듐하이드록사이드,시어버터,말토덱스트린,페네틸알코올,하이드롤라이즈드로얄젤리단백질,아세틸헥사펩타이드-8,에틸헥실글리세린,카프릴릴글라이콜,향료,부틸페닐메틸프로피오날,리모넨",lotion_emulsion,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014319904ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000143199&dispCatNo=1000001000100080002&trackingCd=Cat1000001000100080002_Small
95,비오템 옴므 아쿠아파워 모이스춰라이저 점보 100ml,100.0,80000.0,800.0,"정제수,디메치콘,변성알코올,글리세린,부틸렌글라이콜,시어버터,암모늄폴리아크릴로일디메칠타우레이트,행인오일,페녹시에탄올,토코페릴아세테이트,판테놀,헥실렌글라이콜,마그네슘글루코네이트,2-올레아미도-1,3-옥타데칸디올,콜레스테롤,프룩토오스,글루코오스,바이오사카라이드검-1,토코페롤,아스코빌글루코사이드,비트레오실라발효물,멘톡시프로판디올,디소듐이디티에이,트리에탄올아민,우레아,징크글루코네이트,덱스트린,벤질알코올,카퍼글루코네이트,청색1호,황색4호,헥실니코티네이트,슈크로오스,글루타믹애씨드,망가니즈글루코네이트,아스파틱애씨드,알라닌,향료,리날룰,리모넨,하이드록시시트로넬알,벤질살리실레이트,시트로넬올,쿠마린,시트랄",lotion_emulsion,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014397001ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000143970&dispCatNo=1000001000100080002&trackingCd=Cat1000001000100080002_Small
96,폴라초이스 스킨 발란싱 수분 젤 60ml,50.0,43000.0,860.0,"정제수,사이클로펜타실록세인,부틸렌글라이콜,글리세린,비스-페닐프로필다이메티콘,나이아신아마이드,슈가켈프추출물,귀리커넬추출물,유차나무잎추출물,포도씨추출물,밀배아오일,토코페릴아세테이트,페닐트라이메티콘,다이메티콘,다이포타슘글리시리제이트,테트라헥실데실아스코베이트,소듐하이알루로네이트,포스포리피드,수퍼옥사이드디스뮤타아제,아이소헥사데칸,판테놀,소듐아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,소듐카보머,다이메티콘/비닐다이메티콘크로스폴리머,폴리솔베이트80,하이드록시에틸셀룰로오스,에틸헥실글리세린,페녹시에탄올",lotion_emulsion,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014404103ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000144041&dispCatNo=1000001000100080002&trackingCd=Cat1000001000100080002_Small
97,하다라보 고쿠쥰 프리미엄 밀크140ml,140.0,20000.0,142.86,"정제수,글리세린,다이프로필렌글라이콜,미네랄오일,다이메티콘,세틸알코올,트라이에틸헥사노인,하이드로제네이티드폴리,락토코쿠스/하이알루로닉애씨드발효여과물,소듐하이알루로네이트,하이드롤라이즈드하이알루로닉애씨드,하이드록시프로필트라이모늄하이알루로네이트,하이드롤라이즈드소듐하이알루로네이트,소듐아세틸레이티드하이알루로네이트,소듐하이알루로네이트크로스폴리머,아파노테케사크룸엑소폴리사카라이즈,알란토인,팔미틱애씨드,세틸포스페이트,알지닌,페녹시에탄올,카보머,다이소듐이디티에이,하이드록시에틸셀룰로오스,부틸렌글라이콜,펜틸렌글라이콜",lotion_emulsion,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014626309ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000146263&dispCatNo=1000001000100080002&trackingCd=Cat1000001000100080002_Small
