,이름,용량,가격,1ml당 가격,성분,종류,img_src,href
181,에필로우 어성초 바이옴 수분진정 크림 70ml,70.0,32000.0,457.14,"약모밀추출물,정제수,글리세린,메틸프로판다이올,1&2-헥산다이올,베타인,아이소프로필팔미테이트,하이드로제네이티드폴리,하이드로제네이티드폴리데센,효모/쌀발효여과추출물,병풀추출물,무화과추출물,카카오씨추출물,하이드로제네이티드레시틴,소듐하이알루로네이트,락토바실러스발효용해물,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,비닐다이메티콘,카프릴릴메티콘,폴리메틸실세스퀴옥세인,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,트로메타민,글리세릴아크릴레이트/아크릴릭애씨드코폴리머,솔비탄아이소스테아레이트,잔탄검,아데노신,다이소듐이디티에이,덱스트린,판테놀,부틸렌글라이콜,세라마이드엔피,사이아노코발아민,다이메틸실란올하이알루로네이트,하이드롤라이즈드소듐하이알루로네이트,하이드롤라이즈드하이알루로닉애씨드,마데카소사이드,포타슘하이알루로네이트,하이알루로닉애씨드,소듐하이알루로네이트크로스폴리머,하이드록시프로필트라이모늄하이알루로네이트,소듐하이알루로네이트다이메틸실란올,소듐아세틸레이티드하이알루로네이트,에틸헥실글리세린",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0018/A00000018230401ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000182304&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
182,미프 미남크림 톤업화이트닝 50ml,50.0,21000.0,420.0,"정제수,메칠프로판디올,글리세린,베타-글루칸,디메치콘,나이아신아마이드,티타늄디옥사이드,참마뿌리추출물,디메치콘올,베타인,사이클로펜타실록산,피이지/피피지-17/6코폴리머,효모발효여과물,상황버섯추출물,우엉추출물,카바잎/뿌리/줄기추출물,서머스노플레이크비늘줄기추출물,산자나무열매추출물,꿀풀추출물,블래더랙앨지추출물,꼬리풀꽃/잎/줄기추출물,레몬밤잎추출물,말로우추출물,서양톱풀추출물,성모초추출물,아르간트리커넬추출물,카우슬립추출물,페퍼민트잎추출물,단삼뿌리추출물,녹차수,하이드로제네이티드레시틴,아르간트리커넬오일,소듐아크릴레이트/소듐아크릴로일디메칠타우레이트코폴리머,1&2-헥산다이올,하이드록시아세토페논,소듐폴리아크릴레이트,이소헥사데칸,폴리소르베이트80,에칠헥실스테아레이트,스쿠알란,하이드로제네이티드폴리이소부텐,에탄올,폴리쿼터늄-51,캐모마일꽃수,글라이코실트레할로스,이소노닐이소노나노에이트,폴리글리세릴-10스테아레이트,하이드로제네이티드스타치하이드롤리세이트,트리데세스-6,라피노오스,바이오사카라이드검-1,세테아릴알코올,시어버터,스테아릭애씨드,아데노신,트리에톡시카프릴릴실란,폴리글리세릴-2디폴리하이드록시스테아레이트,디소듐이디티에이,레시틴,부틸렌글라이콜,판테놀,이눌린라우릴카바메이트,폴릭애씨드,디소듐스테아로일글루타메이트,세라마이드엔피,콜레스테롤,트로메타민,팔미토일펜타펩타이드-4,향료",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0010/A00000010784111ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000107841&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
183,코스알엑스 어드벤스드 스네일 92 올인원 크림 100ml,100.0,19000.0,190.0,"달팽이점액여과물,베타인,카프릴릭/카프릭트라이글리세라이드,세테아릴올리베이트,솔비탄올리베이트,세테아릴알코올,카보머,알지닌,다이메티콘,소듐폴리아크릴레이트,페녹시에탄올,소듐하이알루로네이트,스테아릭애씨드,알란토인,판테놀,잔탄검,에틸헥산다이올,아데노신",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0011/A00000011198802ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000111988&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
184,바이오더마 에이비씨덤 페리오랄 40ml,40.0,17000.0,425.0,"정제수,미네랄오일,글리세린,에틸헥실팔미테이트,판테놀,폴리글리세릴-4다이아이소스테아레이트/폴리하이드록시스테아레이트/세바케이트,베타-시토스테롤,카프릴로일글라이신,글리시레티닉애씨드,펜틸렌글라이콜,실리카,실리카다이메틸실릴레이트,하이드로제네이티드캐스터오일,알란토인,소듐시트레이트,카퍼설페이트,소듐하이드록사이드,징크설페이트,덱스트린,타마린드추출물",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0013/A00000013653701ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000136537&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
185,김정문알로에 큐어 리알로에 시그니처 스틱밤 14g,14.0,21000.0,1500.0,"옥틸도데칸올,카프릴릭/카프릭트라이글리세라이드,합성왁스,폴리부텐,메틸메타크릴레이트크로스폴리머,마이크로크리스탈린왁스,실리카실릴레이트,에틸렌/프로필렌코폴리머,라벤더오일,알로에잎추출물,벤조트라이아졸릴도데실p-크레솔,알로에베라잎즙,알로에잎껍질오일,살구씨오일,녹차씨오일,시어버터,아르간커넬오일,아보카도오일,티트리잎오일,해바라기씨오일,세라마이드엔피,보검선인장씨오일,석류씨오일,레몬씨오일,사과씨오일,자몽씨오일,포도씨오일,포트마리골드꽃오일,제라니올,리날룰,리모넨",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017475504ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000174755&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
186,토리든 밸런스풀 시카 진정 크림 80ml,80.0,24000.0,300.0,"정제수,부틸렌글라이콜,글리세린,1&2-헥산다이올,하이드로제네이티드다이데센,알란토인,트레할로오스,버지니아풍년화추출물,판테놀,하이드롤라이즈드하이알루로닉애씨드,소듐하이알루로네이트,소듐하이알루로네이트크로스폴리머,소듐아세틸레이티드하이알루로네이트,하이드롤라이즈드소듐하이알루로네이트,글리세릴아크릴레이트/아크릴릭애씨드코폴리머,피브이엠/엠에이코폴리머,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,2,3-부탄다이올,세테아릴알코올,C14-22알코올,C12-20알킬글루코사이드,펜틸렌글라이콜,솔비탄아이소스테아레이트,카프릴릭/카프릭트라이글리세라이드,인도멀구슬나무잎추출물,인도멀구슬나무꽃추출물,아이비고드열매추출물,가지열매추출물,홀리바질잎추출물,울금뿌리추출물,참산호말추출물,클레리추출물,라벤더꽃추출물,히아신스전초추출물,마트리카리아꽃추출물,수레국화꽃추출물,보리지추출물,다이소듐이디티에이,카보머,트로메타민,잔탄검,글루타티온,말라카이트추출물,에틸헥실글리세린",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017791507ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000177915&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
187,보나쥬르 비건 그린티 워터크림 100ml,100.0,16000.0,160.0,"정제수,부틸렌글라이콜,카프릴릭/카프릭트라이글리세라이드,녹차추출물,스쿠알란,나이아신아마이드,글리세린,다이카프릴릴카보네이트,소듐하이알루로네이트,폴리글루타믹애씨드,카퍼트라이펩타이드-1,에스에이치-폴리펩타이드-7,에스에이치-데카펩타이드-7,에스에이치-옥타펩타이드-4,에스에이치-올리고펩타이드-9,에스에이치-펜타펩타이드-19,글리세릴스테아레이트,바오밥나무씨오일,알란토인,다이포타슘글리시리제이트,판테놀,세테아릴알코올,1&2-헥산다이올,아데노신,카보머,알지닌,다이소듐이디티에이,프로판다이올,카프릴하이드록사믹애씨드,소듐폴리아크릴로일다이메틸타우레이트,다이카프릴릴에터,펜틸렌글라이콜,폴리글리세릴-10다이라우레이트,카프릴릴글라이콜,토코페롤",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016258913ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000162589&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
188,스킨1004 마다가스카르 센텔라 수딩 크림 75ml,75.0,16000.0,213.33,"병풀추출물,글리세린,프로판다이올,다이프로필렌글라이콜,사이클로메티콘,정제수,1&2-헥산다이올,트레할로오스,카프릴릴메티콘,C12-14파레스-12,카보머,트로메타민,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,C30-45알킬세테아릴다이메티콘크로스폴리머,잔탄검,페퍼민트잎추출물,생강추출물,부틸렌글라이콜,에틸헥실글리세린,다이포타슘글리시리제이트,트라넥사믹애씨드,콥티스뿌리추출물,카카오추출물,덱스트린,류코노스톡/무발효여과물,바이오사카라이드검-1,다이소듐이디티에이,소듐하이알루로네이트,베타-글루칸,세라마이드이오피,세라마이드엔에스,세라마이드엔피,세라마이드에이피,피토스핑고신,하이드로제네이티드레시틴,세테아릴알코올,스테아릭애씨드,콜레스테롤",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016157317ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000161573&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
189,싸이닉 콜라겐 앰플 스틱 더블 기획,20.0,22000.0,1100.0,"해바라기씨오일,폴리글리세릴-2트라이아이소스테아레이트,시어버터,폴리에틸렌,옥틸도데칸올,칸데릴라왁스,마이크로크리스탈린왁스,토코페릴아세테이트,스위트아몬드오일,다이아이소스테아릴말레이트,하이드롤라이즈드콜라겐,하이드롤라이즈드콜라겐추출물,지모뿌리추출물,화이트루핀씨추출물,아스타잔틴,판테놀,모나스커스추출물,풍선덩굴꽃/잎/덩굴추출물,올리브오일,녹차씨오일,동백나무씨오일,아르간커넬오일,퀸즈랜드넛오일,호호바씨오일,달맞이꽃오일,에키움플란타기네움씨오일,포도씨오일,알파-비사보롤,토코페롤,하이드로제네이티드폴리아이소부텐,드럼스틱씨오일,해바라기씨오일불검화물,정제수,부틸렌글라이콜,1&2-헥산다이올,하이드록시아세토페논,에틸헥실글리세린,데하이드로아세틱애씨드",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015980204ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000159802&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
190,에스쁘아 커먼누드 스무딩 모이스처라이저,40.0,20000.0,500.0,"정제수,다이메티콘,부틸렌글라이콜,시어버터,데실코코에이트,변성알코올,다이카프릴릴에터,트레할로오스,글리세린,폴리글리세릴-3메틸글루코오스다이스테아레이트,세틸알코올,카나우바왁스,스테아릭애씨드,팔미틱애씨드,1&2-헥산다이올,세테아릴알코올,다이메티콘크로스폴리머,향료,보론나이트라이드,카프릴릴글라이콜,해수,카보머,글리세릴카프릴레이트,에틸헥실글리세린,트로메타민,다이소듐이디티에이,프로판다이올,판테놀,글루코노락톤,에탄올,미리스틱애씨드,아라키딕애씨드,토코페롤,약모밀추출물,소듐하이알루로네이트,하이드롤라이즈드하이알루로닉애씨드,병풀꽃/잎/줄기추출물,소듐하이알루로네이트크로스폴리머,하이알루로닉애씨드,소듐아세틸레이티드하이알루로네이트",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016857405ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000168574&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
191,피지오겔 DMT 포맨 페이셜 크림 80ml,80.0,30000.0,375.0,"정제수,글리세린,펜타에리스리틸테트라에틸헥사노에이트,부틸렌글라이콜,폴리글리세릴-3메틸글루코오스다이스테아레이트,1&2-헥산다이올,글리세릴스테아레이트,나이아신아마이드,판테놀,카프릴릭/카프릭트라이글리세라이드,스쿠알란,병풀추출물,알란토인,하이드롤라이즈드소듐하이알루로네이트,하이드로제네이티드레시틴,다이포타슘글리시리제이트,세라마이드엔피,카퍼트라이펩타이드-1,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,트로메타민",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016918002ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000169180&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
192,미구하라 화이트닝 인테시브 크림 30ml,30.0,45000.0,1500.0,"비타민나무열매즙,사이클로헥사실록세인,부틸렌글라이콜,나이아신아마이드,글리세린,다이프로필렌글라이콜,다이메티콘/비닐다이메티콘크로스폴리머,히더추출물,C12-16알코올,1&2-헥산다이올,카프릴릭/카프릭트라이글리세라이드,하이드로제네이티드폴리데센,실버위드추출물,흰무늬엉겅퀴추출물,세테아릴알코올,세틸알코올,알파-비사보롤,카프릴릴메티콘,말토덱스트린,팔미틱애씨드,하이드로제네이티드레시틴,카보머,알지닌,캐모마일꽃수,인도멀구슬나무잎추출물,인도멀구슬나무꽃추출물,울금뿌리추출물,아데노신,잔탄검,다이소듐이디티에이,홀리바질잎추출물,정제수,참산호말추출물",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016827402ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000168274&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
193,리얼베리어 아쿠아 수딩 크림 100ml,100.0,42000.0,420.0,"정제수,프로판다이올,아이소헥사데칸,카프릴릭/카프릭트라이글리세라이드,글리세린,아이소도데케인,1&2-헥산다이올,캐모마일꽃추출물,알지닌,폴리글리세린-3,판테놀,다이메티콘,블루탄지꽃오일,카보머,C13-15알케인,카프릴릴글라이콜,글리세릴글루코사이드,에리스리톨,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,글리세릴아크릴레이트/아크릴릭애씨드코폴리머,아줄렌,베르가모트오일,마스티키나백리향꽃오일,펜틸렌글라이콜,리씨열매오일,잔탄검,스클레로튬검,소듐파이테이트,소듐하이알루로네이트,자일리톨,소듐하이알루로네이트크로스폴리머,하이드롤라이즈드하이알루로닉애씨드,인도멀구슬나무잎추출물,인도멀구슬나무꽃추출물,하이알루로닉애씨드,하이드록시프로필트라이모늄하이알루로네이트,소듐아세틸레이티드하이알루로네이트,아이비고드열매추출물,베타-글루칸,미리스토일/팔미토일옥소스테아라마이드/아라카마이드엠이에이,피토스테롤,리놀레익애씨드,가지열매추출물,알로에베라꽃추출물,하이드롤라이즈드소듐하이알루로네이트,홀리바질잎추출물,참산호말추출물,울금뿌리추출물,시트랄,리날룰,리모넨",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016796116ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000167961&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
194,프리메라 알파인 베리 워터리크림 40ml,40.0,32000.0,800.0,"정제수,글리세린,부틸렌글라이콜,스쿠알란,비스-하이,드록시에톡시프로필다이메티콘,카프릴릭/카프릭/미리스틱/스테,아릭트라이글리세라이드,수크로오스폴리스테아레이트,나이아신,아마이드,다이카프릴릴에터,메틸트라이메티콘,우레아,펜타,에리스리틸테트라에틸헥사노에이트,1&2-헥산다이올,글리세릴,스테아레이트,카카오씨버터,폴리글리세릴-3메틸글루코오스,다이스테아레이트,스테아릭애씨드,피토스테롤,팔미틱애씨드,하이드로제네이티드폴리아이소부텐,하이드록시에틸아크릴,레이트/소듐아크릴로일다이메틸타우레이트코폴리머,세테아릴,알코올,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,잔탄검,글리세릴카프릴레이트,트로메타민,에틸헥실글리세린,향료,솔비탄아이소스테아레이트,다이소듐이디티에이,리모넨,마데카소사이드,서양산딸기추출물,리날룰,미리스틱,애씨드,아라키딕애씨드,토코페롤,야생딸기잎추출물,돌콩오일",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016862104ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000168621&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
195,차앤박 하이드로세라 인텐스크림 50ml,50.0,45000.0,900.0,"정제수,다이프로필렌글라이콜,글리세린,하이드로제네이티드폴리데센,세틸에틸헥사노에이트,사이클로펜타실록세인,세라마이드엔피,다이펜타에리스리틸헥사C5-9애씨드에스터,메틸글루세스-20,트라이에틸헥사노인,글리세릴글루코사이드,1&2-헥산다이올,펜타에리스리틸테트라아이소스테아레이트,C14-22알코올,글리세릴스테아레이트,판테놀,폴리글리세릴-10다이스테아레이트,호호바에스터,세테아릴올리베이트,피이지-100스테아레이트,세테아릴알코올,콜레스테롤,솔비탄올리베이트,C12-20알킬글루코사이드,다이메티콘,팔미틱애씨드,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,스쿠알란,프로판다이올,잔탄검,카보머,소듐하이알루로네이트크로스폴리머,하이드로제네이티드레시틴,하이드롤라이즈드글라이코사미노글리칸,트로메타민,해바라기씨오일,베르가모트오일,트라이소듐이디티에이,스테아릭애씨드,소듐하이알루로네이트,레몬껍질오일,오렌지오일,벤질글라이콜,퀸즈랜드넛오일,글루코오스,라벤더오일,하이드롤라이즈드하이알루로닉애씨드,하이알루로닉애씨드,센티드제라늄꽃오일,바질오일,토코페롤,에틸헥실글리세린,베타-카로틴,당근추출물,당근씨오일,세라마이드엔에스,페러스설페이트,망가니즈설페이트,피토스핑고신,소듐글루코네이트,세라마이드에이피,세라마이드에이에스,라즈베리케톤,아스코빌팔미테이트,마그네슘설페이트,징크글루코네이트,칼슘글루코네이트,카퍼글루코네이트,세라마이드이오피,리모넨,리날룰",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016807801ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000168078&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
196,리얼베리어 인텐스 모이스처 크림 기획,75.0,32000.0,426.67,"정제수,메틸프로판다이올,판테놀,사이클로펜타실록세인,카프릴릭/카프릭트라이글리세라이드,미리스토일/팔미토일옥소스테,아라마이드/아라카마이드엠이에이,솔비탄스테아레이트,하이드록시에틸우레아,식물성스쿠알란,세테아릴알코올,글리세릴스테아레이트시트레이트,1-2-헥산다이올,글리세린,카놀라오일,소듐아크릴릭애씨드/엠에이코폴리머,카프릴릴글라이콜,알지닌,카보머,알란토인,토코페롤,부틸렌글라이콜,잔탄검,겨우살이열매추출물,다이하이드록시아이소프로필팔모일팜아마이드,피토스테롤,피마자씨오일,엑토인,프로판다이올,소듐하이알루로네이트,소듐하이알루로네이트크로스폴리머,하이드롤라이즈드글라이코사미노글리칸,연필향나무오일,로즈마리잎오일,세라마이드엔피,마데카소사이드,발삼코파이바수지,하이드롤라이즈드하이알루로닉애씨드,벤질글라이콜,유칼립투스잎오일,하이드록시프로필트라이모늄하이알루로네이트,광곽향오일,리놀레익애씨드,베타-글루칸,소듐아세틸레이티드하이알루로네이트,향기제비꽃잎추출물,라벤더오일,일랑일랑꽃오일,불가리스쑥오일,캐모마일꽃오일,에틸헥실글리세린,커먼자스민오일,갈바눔수지오일,마트리카리아꽃오일,하이알루로닉애씨드,라즈베리케톤",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016940906ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000169409&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
197,비원츠 피토 글로우 톤업 크림 45ml,45.0,31500.0,700.0,"자작나무수액,티타늄디옥사이드,카프릴릭/카프릭트라이글리세라이드,프로판다이올,벤조트라이아졸릴도데실p-크레솔,글리세린,부틸옥틸살리실레이트,나이아신아마이드,정제수,부틸렌글라이콜,아크릴레이트코폴리머,폴리하이드록시스테아릭애씨드,어리연꽃추출물,사이클로헥사실록세인,폴리메틸실세스퀴옥세인,꽃송이버섯추출물,병풀추출물,녹나무잎추출물,삼나무잎추출물,프랑스해안송껍질/싹추출물,로즈마리잎추출물,마트리카리아꽃추출물,불가리스매자뿌리추출물,에키네시아추출물,복숭아추출물,돌콩추출물,붉은토끼풀추출물,베르가모트오일,복숭아수,소듐하이알루로네이트,편백수,하이드로제네이티드레시틴,펜틸렌글라이콜,알루미나,다이메티콘/비닐다이메티콘크로스폴리머,스테아릭애씨드,1&2-헥산다이올,소듐아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,폴리아크릴레이트크로스폴리머-6,다이카프릴릴카보네이트,폴리아이소부텐,에틸헥실글리세린,메틸프로판다이올,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,소듐폴리아크릴로일다이메틸타우레이트,하이드록시프로필메틸셀룰로오스스테아록시에터,코코-카프릴레이트/카프레이트,아데노신,실리카,솔비탄올리에이트,콜라겐,카프릴릴/카프릴글루코사이드,트라이에톡시카프릴릴실레인,류코노스톡/무발효여과물,알루미늄하이드록사이드,알란토인,하이드록시데실유비퀴논,글루타티온,글라이코프로테인,폴리글리세릴-10미리스테이트,수크로오스폴리스테아레이트,글리세릴스테아레이트에스이,세틸알코올,소듐스테아로일글루타메이트,스테아릴알코올,올레아놀릭애씨드,테트라하이드로피페린,플로레틴,효모발효여과물,알지닌,포타슘세틸포스페이트,하이드로제네이티드폴리아이소부텐,황색산화철,적색산화철,흑색산화철,리모넨,리날룰,시트랄",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016886512ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000168865&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
198,리얼베리어 인텐스 모이스처 크림 50ml,50.0,32000.0,640.0,"정제수,메틸프로판다이올,판테놀,사이클로펜타실록세인,카프릴릭/카프릭트라이글리세라이드,미리스토일/팔미토일옥소스테,아라마이드/아라카마이드엠이에이,솔비탄스테아레이트,하이드록시에틸우레아,식물성스쿠알란,세테아릴알코올,글리세릴스테아레이트시트레이트,1-2-헥산다이올,글리세린,카놀라오일,소듐아크릴릭애씨드/엠에이코폴리머,카프릴릴글라이콜,알지닌,카보머,알란토인,토코페롤,부틸렌글라이콜,잔탄검,겨우살이열매추출물,다이하이드록시아이소프로필팔모일팜아마이드,피토스테롤,피마자씨오일,엑토인,프로판다이올,소듐하이알루로네이트,소듐하이알루로네이트크로스폴리머,하이드롤라이즈드글라이코사미노글리칸,연필향나무오일,로즈마리잎오일,세라마이드엔피,마데카소사이드,발삼코파이바수지,하이드롤라이즈드하이알루로닉애씨드,벤질글라이콜,유칼립투스잎오일,하이드록시프로필트라이모늄하이알루로네이트,광곽향오일,리놀레익애씨드,베타-글루칸,소듐아세틸레이티드하이알루로네이트,향기제비꽃잎추출물,라벤더오일,일랑일랑꽃오일,불가리스쑥오일,캐모마일꽃오일,에틸헥실글리세린,커먼자스민오일,갈바눔수지오일,마트리카리아꽃오일,하이알루로닉애씨드,라즈베리케톤",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016812506ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000168125&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
199,에스트라 아토베리어365 하이드로 수딩크림 60ml 기획,60.0,33000.0,550.0,"정제수,프로판다이올,글리세린,페닐트라이메티콘,메틸트라이메티콘,1&2-헥산다이올,트레할로오스,다이카프릴릴카보네이트,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,하이드로제네이티드레시틴,하이드로제네이티드폴리아이소부텐,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,세테아릴알코올,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,글리세릴카프릴레이트,글리세릴스테아레이트,트로메타민,다이소듐이디티에이,에틸헥실글리세린,스테아릭애씨드,팔미틱애씨드,폴리글리세릴-3메틸글루코오스다이스테아레이트,솔비탄아이소스테아레이트,만니톨,알지닌,세린,수크로오스,피씨에이,시트룰린,글라이코젠,히스티딘에이치씨엘,알라닌,토코페롤,하이드록시프로필비스팔미타마이드엠이에이,트레오닌,글루타믹애씨드,미리스틱애씨드,아라키딕애씨드,라이신에이치씨엘,아크릴레이트/암모늄메타크릴레이트코폴리머,콜레스테롤,실리카",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016906901ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000169069&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
200,아비브 수분초 히알루론 크림 하이드레이팅 팟 80ml,80.0,35000.0,437.5,"정제수,돌나물추출물,글리세린,세틸에틸헥사노에이트,카프릴릭/카프릭트라이글리세라이드,펜틸렌글라이콜,베타인,퀸즈랜드넛오일,1&2-헥산다이올,클로렐라불가리스추출물,소듐하이알루로네이트,병풀잎추출물,하이드롤라이즈드식물성단백질,하이드롤라이즈드하이알루로닉애씨드,하이알루로닉애씨드,판테놀,트로메타민,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,글루코오스,하이드록시아세토페논,부틸렌글라이콜,프룩토올리고사카라이드,프룩토오스,에틸헥실글리세린,세테아릴올리베이트,알란토인,다이포타슘글리시리제이트,솔비탄올리베이트,마데카소사이드,라우로일라이신,소듐파이테이트,하이드로제네이티드레시틴,콜레스테롤,베타-글루칸,아시아티코사이드,말토덱스트린,토코페롤,포스포리피드,세라마이드엔피,하이드록시프로필트라이모늄하이알루로네이트,소듐아세틸레이티드하이알루로네이트,알지닌,피토스테롤,하이드롤라이즈드소듐하이알루로네이트,소듐하이알루로네이트크로스폴리머,포타슘하이알루로네이트,구아하이드록시프로필트라이모늄클로라이드,카보머",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016948002ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000169480&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
201,바이오더마 세비엄 포어 리파이너,30.0,28000.0,933.33,"정제수,메틸메타크릴레이트크로스폴리머,다이프로필렌글라이콜,사이클로펜타실록세인,사이클로헥사실록세인,다이메티콘,글리세린,부틸렌글라이콜,말굽잔나비버섯추출물,소듐폴리아크릴레이트,미네랄오일,실리카,펜틸렌글라이콜,트라이데세스-6,C30-45알킬세테아릴다이메티콘크로스폴리머,1&2-헥산다이올,카프릴릴글라이콜,라우릴피이지/피피지-18/18메티콘,살리실릭애씨드,다이소듐이디티에이,자일리톨,프로필렌글라이콜,소듐하이드록사이드,피이지/피피지-18/18다이메티콘,프룩토올리고사카라이드,만니톨,카프릴릭/카프릭트라이글리세라이드,은행나무잎추출물,도데실갈레이트,람노오스,라미나리아오크롤레우카추출물,시트릭애씨드,향료",cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0000/A00000000284809ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000002848&dispCatNo=1000001000100090002&trackingCd=Cat1000001000100090002_Small
