,이름,용량,가격,1ml당 가격,성분,종류,img_src,href
32,쌍빠 어딕트 포어리스 매직 에센스 100ml,100.0,19000.0,190.0,"다마스크장미꽃추출물,디프로필렌글라이콜,카프릴릭/카프릭트리글리세라이드,이소헥사데칸,메칠프로판디올,사이클로펜타실록산,느릅나무뿌리추출물,줄맨드라미씨추출물,병풀추출물,무화과추출물,라벤더꽃추출물,라벤더꽃/잎/줄기추출물,로즈마리추출물,한련초추출물,카렌둘라꽃추출물,명일엽잎/줄기추출물,들깨잎추출물,서양민들레뿌리줄기/뿌리추출물,선백리향잎추출물,어성초추출물,꽃박하잎추출물,레몬밤잎추출물,레몬버베나잎추출물,로즈마리잎추출물,마시멜로잎추출물,말로우잎추출물,바오밥나무씨추출물,박하잎추출물,보리지추출물,세이지잎추출물,센티드제라늄추출물,시계꽃추출물,오레가노잎추출물,월계수잎추출물,유칼립투스잎추출물,자주천인국추출물,캐모마일꽃추출물,회향잎추출물,인도멀구슬나무잎추출물,페퍼민트오일,하이드로제네이티드레시틴,소듐클로라이드,부틸렌글라이콜,글리세린,카프릴릴/카프릴글루코사이드,멘틸피씨에이,에칠멘탄카복사마이드,디소듐이디티에이,드럼스틱씨오일,세라마이드엔피,향료,페녹시에탄올,1&2-헥산다이올,에칠헥실글리세린,시트로넬올,제라니올",mist_fixer,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0001/A00000001669707ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000016697&dispCatNo=1000001000100100001&trackingCd=Cat1000001000100100001_Small
33,차앤박 뮤제너 카밍 앰플 미스트 100ml,100.0,15000.0,150.0,"정제수,프로판다이올,글리세린,1&2-헥산다이올,다이메티콘,소듐시트레이트,베타인,하이드로제네이티드레시틴,솔비톨,피이지-60하이드로제네이티드캐스터오일,포타슘알룸,솔비탄세스퀴올리에이트,시트릭애씨드,다이소듐이디티에이,부틸렌글라이콜,펜틸렌글라이콜,하이알루로닉애씨드,판테놀,글라이코사미노글리칸,하이드록시페닐프로파미도벤조익애씨드,마데카소사이드,판토락톤,아스코빌팔미테이트",mist_fixer,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0000/A00000000158803ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000001588&dispCatNo=1000001000100100001&trackingCd=Cat1000001000100100001_Small
34,오리진스 진징 트리트먼트 로션 미스트 150ml,150.0,35000.0,233.33,"성분:정제수,부틸렌글라이콜,변성알코올,폴리소르베이트20,레몬껍질오일,자몽껍질오일,스피어민트잎오일,오렌지껍질오일,리모넨,리날룰,시트랄,대나무추출물,클라리추출물,효모용해추출물,카페인,글리세린,인삼추출물,판테친,완두콩추출물,위치하젤추출물,소르비톨,슈가켈프추출물,카프릴릴글라이콜,크레아틴,아세틸카르니틴에이치씨엘,마그네슘아스코빌포스페이트,석류즙,효모추출물,토르말린,아데노신포스페이트,폴릭애씨드,글루코사민에이치씨엘,소듐하이알루로네이트,시트릭애씨드,소듐벤조에이트,헥실렌글라이콜,토코페릴아세테이트,소듐시트레이트,디소듐이디티에이,페녹시에탄올,에센셜오일",mist_fixer,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0010/A00000010463505ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000104635&dispCatNo=1000001000100100001&trackingCd=Cat1000001000100100001_Small
35,꼬달리 뷰티 엘릭시르 미스트 100ml,100.0,69000.0,690.0,"정제수,포도수,비터오렌지꽃수,글리세린,메칠프로판디올,글라이콜릭애씨드,소듐하이드록사이드,포도즙,카프릴릴글라이콜,시트릭애씨드,알지닌,소듐벤조에이트,작약추출물,페닐프로판올,포타슘소르베이트,소듐파이테이트,리날룰,리모넨",mist_fixer,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0010/A00000010270411ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000102704&dispCatNo=1000001000100100001&trackingCd=Cat1000001000100100001_Small
36,케어존 닥터솔루션 노르데나우 워터 미스트 120ml,120.0,15000.0,125.0,"정제수,디프로필렌글라이콜,사이클로메치콘,1&2-헥산다이올,글리세레스-26,글리세린,하이드로제네이티드레시틴,판테놀,디메치콘/비닐디메치콘크로스폴리머,에탄올,피이지-40하이드로제네이티드캐스터오일,옥틸도데세스-16,트리소듐이디티에이,갈조추출물,꼬리풀추출물,디팔미토일하이드록시프롤린,레몬밤잎추출물,레시틴,리놀레익애씨드,만니톨,말로우추출물,베타-시토스테롤,서양톱풀추출물,성모초추출물,소듐아스코베이트,쓴박하추출물,엘더꽃추출물,카우슬립추출물,토코페롤,페우세디눔오스트루튬잎추출물,페퍼민트잎추출물,히솝추출물,시트릭애씨드,소듐시트레이트,소르비톨,향료,리모넨,리날룰",mist_fixer,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015482101ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000154821&dispCatNo=1000001000100100001&trackingCd=Cat1000001000100100001_Small
37,에스테덤 씨티 프로텍트 미스트 100ml,100.0,62000.0,620.0,"정제수,글리세레스-26,스쿠알란,프로필헵틸카프릴레이트,토코페릴아세테이트,세테아레스-20,글리세릴스테아레이트,피이지-40하이드로제네이티드캐스터오일,크레아틴,만니톨,펜틸렌글라이콜,스테아릴글리시레티네이트,류코노스톡/무발효여과물,소듐덱스트란설페이트,카프릴릴글라이콜,글리세린,1&2-헥산다이올,세테아레스-12,세테아릴알코올,소듐시트레이트,향료,띠뿌리추출물,블랙윌로우나무껍질추출물,하이드롤라이즈드콩단백질,시트릭애씨드,하이드롤라이즈드밀단백질,프로필렌글라이콜,피이지-8,페녹시에탄올,부틸렌글라이콜,에탄올,트리스시트레이트,카보머,카르노신,리날룰,잔탄검,아르테미아추출물,다이소듐아데노신트라이포스페이트,시트로넬올,호스테일켈프추출물,토코페롤,포타슘솔베이트",mist_fixer,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0010/A00000010370402ko.png?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000103704&dispCatNo=1000001000100100001&trackingCd=Cat1000001000100100001_Small
38,꼬달리 그레이프 워터 200ml,200.0,22000.0,110.0,"포도수.포도즙,",mist_fixer,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016652803ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000166528&dispCatNo=1000001000100100001&trackingCd=Cat1000001000100100001_Small
39,크리니크 모이스춰 써지 페이스 스프레이 125ml,125.0,35000.0,280.0,"정제수,디프로필렌글라이콜,부틸렌글라이콜,글리세린,알로에베라잎수,병풀추출물,효모용해추출물,효모추출물,카페인,캐모마일,트레할로스,토코페릴아세테이트,슈크로오스,소르비톨,디소듐이디티에이,포타슘소르베이트,클로페네신,페녹시에탄올,제공된성분은동일제품이라도경우에따라변경될수있습니다.최신정보는제품포장의성분을참고하시거나본사고객관리지원팀으로연락부탁드립니다.",mist_fixer,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0010/A00000010376602ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000103766&dispCatNo=1000001000100100001&trackingCd=Cat1000001000100100001_Small
40,꼬달리 그레이프 워터 75ml,75.0,14000.0,186.67,"포도수.포도즙,",mist_fixer,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016799413ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000167994&dispCatNo=1000001000100100001&trackingCd=Cat1000001000100100001_Small
41,네오젠 올 데이 락킹 픽서 미스트 80ml,80.0,18000.0,225.0,"정제수,피브이피,1&2-헥산다이올,코코-카프릴레이트/카프레이트,프로판다이올,비스-피이지-18메틸에터다이메틸실레인,폴리글리세릴-4카프레이트,다이메티콘/비닐다이메티콘크로스폴리머,에틸헥실글리세린,비닐다이메티콘/메티콘실세스퀴옥세인크로스폴리머,글리세린,알로에베라잎폴리사카라이드,벤토나이트,판테놀,마트리카리아꽃수,부틸렌글라이콜,코튼추출물,녹차추출물,약모밀추출물,페퍼민트잎추출물,사철쑥추출물,글루코노락톤,소듐벤조에이트,우스니아추출물,초피나무열매추출물,할미꽃추출물,티트리잎추출물,칼슘글루코네이트,향료,벤질벤조에이트,시트로넬올,부틸페닐메틸프로피오날,리날룰",mist_fixer,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016652603ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000166526&dispCatNo=1000001000100100001&trackingCd=Cat1000001000100100001_Small
42,아벤느 오 떼르말 150ml,150.0,19000.0,126.67,아벤느온천수,mist_fixer,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0010/A00000010415901ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000104159&dispCatNo=1000001000100100001&trackingCd=Cat1000001000100100001_Small
43,유리아쥬 오떼르말 50ml,50.0,8000.0,160.0,온천수,mist_fixer,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016652701ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000166527&dispCatNo=1000001000100100001&trackingCd=Cat1000001000100100001_Small
44,유리아쥬 오 떼르말 50ml,50.0,8000.0,160.0,온천수,mist_fixer,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0013/A00000013843305ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000138433&dispCatNo=1000001000100100001&trackingCd=Cat1000001000100100001_Small
45,에스테덤 셀룰러 워터 미스트 200ml,200.0,47000.0,235.0,"정제수,프로판다이올,소듐시트레이트,소듐클로라이드,하이드롤라이즈드하이알루로닉애씨드,시트릭애씨드,아미노에탄설피닉애씨드,카르노신,포타슘클로라이드,소듐바이카보네이트,다이소듐포스페이트,마그네슘설페이트,포타슘포스페이트,칼슘클로라이드",mist_fixer,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0001/A00000001669806ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000016698&dispCatNo=1000001000100100001&trackingCd=Cat1000001000100100001_Small
46,유리아쥬 오 떼르말 더블 기획,300.0,24000.0,80.0,온천수,mist_fixer,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0000/A00000000232602ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000002326&dispCatNo=1000001000100100001&trackingCd=Cat1000001000100100001_Small
47,에비앙 브뤼미자뙤르 페이셜 스프레이 300ml,300.0,16000.0,53.33,천연빙하수,mist_fixer,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0001/A00000001363207ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000013632&dispCatNo=1000001000100100001&trackingCd=Cat1000001000100100001_Small
