,이름,용량,가격,1ml당 가격,성분,종류,img_src,href
14,AHC 유스 래스팅 리얼 아이크림 포 페이스 35ML,35.0,23000.0,657.14,"포트마리골드단백질추출물,락토바실러스발효용해물,글리세린,다이프로필렌글라이콜,사이클로헥사실록세인,비피다발효용해물,하이드로제네이티드폴리데센,정제수,카프릴릭/카프릭트라이글리세라이드,나이아신아마이드,다이카프릴릴카보네이트,세틸알코올,구기자나무잎추출물,녹차추출물,시어버터,메틸프로판다이올,병풀추출물,무화과추출물,참마뿌리추출물,맥아추출물,알로에베라잎추출물,올레라케아아크멜라추출물,하이드롤라이즈드콜라겐추출물,쌀추출물,콜라겐추출물,슈도알테로모나스발효추출물,코튼씨추출물,토마토추출물,마카뿌리추출물,아보카도열매추출물,퉁퉁마디추출물,씨대퍼딜추출물,밀펩타이드,알바수련꽃추출물,리마콩씨추출물,코코넛야자오일,마카다미아씨오일,하이드로제네이티드레시틴,오일팜오일,녹차수,수용성콜라겐,쌀배아오일,호호바씨오일,소듐하이알루로네이트,에스에이치-폴리펩타이드-19,폴리글리세릴-10미리스테이트,칸디다봄비콜라/글루코오스/메틸레이프씨데이트발효물,폴리아크릴레이트-13,폴리글리세릴-2스테아레이트,폴리글리세릴-10라우레이트,다이메티콘/비닐다이메티콘크로스폴리머,세테아릴올리베이트,솔비탄올리베이트,글리세릴스테아레이트,베헤닐알코올,스테아릴알코올,소듐스테아로일글루타메이트,하이드로제네이티드폴리아이소부텐,세테아릴알코올,다이메티콘,판테놀,부틸렌글라이콜,글리세릴스테아레이트에스이,마이크로코쿠스발효용해물,글라이코실트레할로오스,에틸헥실팔미테이트,잔탄검,하이드로제네이티드스타치하이드롤리세이트,아데노신,라피노오스,콜레스테롤,솔비탄아이소스테아레이트,다이소듐이디티에이,레시틴,폴리글리세릴-10스테아레이트,이눌린라우릴카바메이트,세라마이드엔피,트로메타민,폴리쿼터늄-51,소듐라우레이트,포타슘세틸포스페이트,라우릭애씨드,토코페릴아세테이트,수용성엘라스틴,프로판다이올,폴릭애씨드,카르노신,코코일하이드롤라이즈드콜라겐,하이드롤라이즈드콜라겐,올리브오일폴리글리세릴-6에스터,바이오사카라이드검-1,스키조사카로미세스발효여과물,글라이코리피드,포타슘코코일하이드롤라이즈드콜라겐,글라이신,락토바실러스발효물,말토덱스트린,스쿠알란,세린,글루타믹애씨드,록샘파이어캘러스배양여과물,아스코빅애씨드폴리펩타이드,콜라겐,콜라겐아미노산,테트라하이드로피페린,하이드록시데실유비퀴논,하이드롤라이즈드루핀단백질,펜타에리스리틸테트라아이소스테아레이트,아스파틱애씨드,만니톨,류신,다이펩타이드다이아미노부티로일벤질아마이드다이아세테이트,팔미토일펜타펩타이드-4,사카라이드하이드롤리세이트,하이드롤라이즈드식물성단백질,알라닌,라이신,자일리틸글루코사이드,알지닌,타이로신,페닐알라닌,소듐팔미토일프롤린,발린,트레오닌,프롤린,안하이드로자일리톨,아이소류신,락토바실러스세포외소포,다이메틸실란올하이알루로네이트,하이드롤라이즈드소듐하이알루로네이트,하이드롤라이즈드하이알루로닉애씨드,히스티딘,자일리톨,메티오닌,시스테인,팔미토일트라이펩타이드-5,포타슘하이알루로네이트,피브이피,하이드로제네이티드폴리,하이드록시프로필사이클로덱스트린,하이알루로닉애씨드,헵타소듐헥사카복시메틸다이펩타이드-12,소듐하이알루로네이트크로스폴리머,하이드록시프로필트라이모늄하이알루로네이트,아세틸헥사펩타이드-8,글루코노락톤,돌콩펩타이드,소듐하이알루로네이트다이메틸실란올,솔비탄라우레이트,폴리글리세릴-10다이아이소스테아레이트,효모폴리펩타이드,글루코오스,소듐아세틸레이티드하이알루로네이트,에탄올,실리카다이메틸실릴레이트,귀리펩타이드,레틴알,메나다이온,실리카,유채스테롤,콩폴리펩타이드,하이드록시에틸셀룰로오스,락틱애씨드,아세틸다이펩타이드-1세틸에스터,세테스-3,세테스-5,소듐콘드로이틴설페이트,소듐아스코빌포스페이트,알루미늄/마그네슘하이드록사이드스테아레이트,토코페롤,세틸하이드록시에틸셀룰로오스,수크로오스다이스테아레이트,아텔로콜라겐,루틴,펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나메이트,소듐포스페이트,아세틸옥타펩타이드-3,에스에이치-올리고펩타이드-1,에스에이치-올리고펩타이드-2,에스에이치-폴리펩타이드-1,다이포타슘포스페이트,칼슘글루코네이트,노나펩타이드-1,다이펩타이드-1,다이펩타이드-2,다이펩타이드-4,아세틸테트라펩타이드-2,아세틸테트라펩타이드-3,아세틸테트라펩타이드-5,아세틸트라이펩타이드-1,알라닌/히스티딘/라이신폴리펩타이드카퍼에이치씨엘,올리고펩타이드-6,카퍼트라이펩타이드-1,트라이펩타이드-1,트라이펩타이드-2,트라이펩타이드-3,펜타펩타이드-3,헥사펩타이드-2,헥사펩타이드-9,팔미토일테트라펩타이드-7,팔미토일트라이펩타이드-1,풀러린,바이오틴,에스에이치-폴리펩타이드-3,티아민에이치씨엘,팔미토일다이펩타이드-7,팔미토일헥사펩타이드-12,피리독신,사이아노코발아민,에스에이치-폴리펩타이드-11,에스에이치-폴리펩타이드-9,1&2-헥산다이올,피토스테릴/베헤닐/옥틸도데실라우로일글루타메이트,폴리솔베이트20,피이지-5레이프씨드스테롤,향료,하이드록시아세토페논,에틸헥실글리세린,카프릴릴글라이콜,소듐벤조에이트,펜틸렌글라이콜",eye_cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0012/A00000012922804ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000129228&dispCatNo=1000001000100090003&trackingCd=Cat1000001000100090003_Small
15,OOTD AM 인텐스 아이세럼 30ml,30.0,33000.0,1100.0,"정제수,글리세린,프로필렌글라이콜,세틸에틸헥사노에이트,하이드로제네이티드폴리데센,세테아릴올리베이트,페녹시에탄올,솔비탄올리베이트,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,다이메티콘,알란토인,향료,에틸헥실글리세린,폴리솔베이트60,솔비탄아이소스테아레이트,다이소듐이디티에이,아스코빅애씨드,카페인,부틸렌글라이콜,1&2-헥산다이올,소듐하이알루로네이트",eye_cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0018/A00000018065904ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000180659&dispCatNo=1000001000100090003&trackingCd=Cat1000001000100090003_Small
16,오리진스 NEW 진징 리프레싱 아이 크림 15ml,15.0,40000.0,2666.67,"정제수,부틸렌글라이콜,피이지-100스테아레이트,다이메티콘,실리카,세틸리시놀리에이트,올리브오일,글리세린,인삼추출물,커피콩오일,카페인,오렌지껍질추출물,아미노프로필아스코빌포스페이트,카프릴릭/카프릭트라이글리세라이드,갈고리가시우무추출물,겔리디엘라아케로사추출물,제주진득찰추출물,노티드랙추출물,감국추출물,아스파라곱시스아르마타추출물,오이열매추출물,사과추출물,황금추출물,당밀추출물,시어버터,호호바씨오일,소듐하이알루로네이트,나이아신아마이드,리놀레익애씨드,피토스핑고신,토코페릴아세테이트,메틸트라이메티콘,트레할로오스,트라이베헤닌,이눌린,솔비톨,에틸헥실글리세린,카프릴릴글라이콜,토코페롤,미리스틸알코올,하이드로제네이티드레시틴,호호바왁스피이지-120에스터,카보머,베헤닐알코올,소듐하이드록사이드,비에이치티,하이드록시아세토페논,소듐메타바이설파이트,소듐설파이트,다이소듐이디티에이,페녹시에탄올,클로페네신,소르빅애씨드,포타슘솔베이트,,제공된성분은동일제품이라도경우에따라변경될수있습니다.최신정보는제품포장의성분을참고하시거나본사고객관리지원팀으로연락부탁드립니다.",eye_cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014951802ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000149518&dispCatNo=1000001000100090003&trackingCd=Cat1000001000100090003_Small
17,마티나겝하르트 아보카도 아이크림 15ml,15.0,28000.0,1866.67,"아쿠아,올리브오일,라놀린,아보카도오일,다마스크장미꽃수,오렌지꽃수,세라알바,카카오씨버터,시어버터,엘더뿌리추출물,토코페롤,금,은",eye_cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014270201ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000142702&dispCatNo=1000001000100090003&trackingCd=Cat1000001000100090003_Small
18,이자녹스 녹스랩 아이크림 50ml,50.0,38000.0,760.0,"정제수,디프로필렌글라이콜,글리세린,하이드로제네이티드폴리데센,트리에칠엑사노인,에이치디아이/트리메칠올렉실락톤크로스폴리머,카프릴릭/카프릭트리글리세라이드,시어버터,사이클로펜타실록산,베타인,글리세릴스테아레이트,C14-22알코올,지실추출물,스테아릴알코올,세테아릴알코올,매도우스위트추출물,폴리글리세릴-3메칠글루코오스디스테아레이트,하이드록시프롤린,판테놀,육두구추출물,알라닐글루타민,비즈왁스,C12-20알킬글루코사이드,피이지-100스테아레이트,하이드로제네이티드레시틴,디메치콘,메칠파라벤,갈조추출물,부틸렌글라이콜,에칠파라벤,카보머,포타슘하이드록사이드,잔탄검,마카다미아씨오일,에탄올,프로필렌글라이콜,폴리소르베이트20,레티놀,콜레스테롤,서양유채스테롤,피이지-5레이프씨드스테롤,세테스-3,세테스-5,토코페롤아세테이트,세틸포스페이트,비에이치티,디소듐이디티에이,실리카,적색산화철,티타늄디옥사이드,토코페롤,마이카,트리소듐이디티에이,베타-글루칸,소듐메타바이설파이트,레시틴,1&2-헥산다이올,향료,벤질살리실레이트,시트로넬올,리모넨,리날룰,부틸페닐메틸프로피오날",eye_cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016160405ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000161604&dispCatNo=1000001000100090003&trackingCd=Cat1000001000100090003_Small
19,비원츠 피토 콜라겐 아이크림 20ml,20.0,34000.0,1700.0,"콜라겐추출물,정제수,글리세린,비닐다이메티콘,폴리글리세린-3,나이아신아마이드,메틸프로판다이올,다시마추출물,한련초잎추출물,1&2-헥산다이올,다이글리세린,카바카바잎/뿌리/줄기추출물,병풀추출물,인삼열매추출물,돌콩추출물,라벤더꽃추출물,붉은토끼풀추출물,하이드로제네이티드레시틴,베르가모트오일,포트마리골드꽃오일,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,콜라겐,다이페닐다이메티콘,트라이에틸헥사노인,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,류코노스톡/무발효여과물,트로메타민,폴리글리세릴-10올리에이트,베타-글루칸,프룩토올리고사카라이드,폴리쿼터늄-51,아데노신,하이드롤라이즈드하이알루로닉애씨드,프룩탄,부틸렌글라이콜,프로판다이올,테트라하이드로피페린,플로레틴,레티놀,알지닌,포타슘세틸포스페이트,에틸헥실글리세린,리모넨,리날룰",eye_cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016344001ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000163440&dispCatNo=1000001000100090003&trackingCd=Cat1000001000100090003_Small
20,코스노리 비건 아보카도 아이크림,45.0,20000.0,444.44,"쌀추출물,사이클로헥사실록세인,글리세린,하이드로제네이티드폴리데센,폴리글리세릴-3메틸글루코오스다이스테아레이트,나이아신아마이드,시어버터,프로판다이올,세틸알코올,아보카도오일,퀸즈랜드넛오일,다시마추출물,한련초잎추출물,병풀추출물,무화과추출물,황벽나무껍질추출물,카카오씨추출물,하이드로제네이티드레시틴,폴리글리세릴-2스테아레이트,폴리아크릴레이트-13,글리세릴스테아레이트,베헤닐알코올,폴리글리세릴-10라우레이트,다이메티콘/비닐다이메티콘크로스폴리머,소듐스테아로일글루타메이트,스테아릴알코올,폴리글리세릴-10미리스테이트,세테아릴알코올,하이드로제네이티드폴리아이소부텐,글리세릴스테아레이트에스이,잔탄검,콜레스테롤,에틸헥실팔미테이트,아데노신,프룩토올리고사카라이드,솔비탄아이소스테아레이트,정제수,다이소듐이디티에이,베타-글루칸,세라마이드엔피,하이드롤라이즈드하이알루로닉애씨드,덱스트린,피토스테릴/이소스테아릴/세틸/스테아릴/베헤닐다이머디리놀리에이트,1&2-헥산다이올,에틸헥실글리세린",eye_cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016485809ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000164858&dispCatNo=1000001000100090003&trackingCd=Cat1000001000100090003_Small
21,디오디너리 멀티-펩타이드 래쉬 앤 브로우 세럼 5ml,5.0,18200.0,3640.0,"정제수,글리세린,부틸렌글라이콜,미리스토일펜타펩타이드-17,바이오티노일트라이펩타이드-1,올리고펩타이드-2,아세틸테트라펩타이드-3,카페인,판테놀,알지닌,글라이신,글라이코프로테인,유럽잎갈나무목부추출물,붉은토끼풀꽃추출물,녹차추출물,덱스트란,말토덱스트린,징크클로라이드,하이드록시에틸셀룰로오스,잔탄검,트라이소듐에틸렌다이아민다이석시네이트,폴리솔베이트20,소듐메타바이설파이트,카프릴릴글라이콜,1&2-헥산다이올,소듐벤조에이트,벤조익애씨드,에틸헥실글리세린,페녹시에탄올,클로페네신",eye_cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014972202ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000149722&dispCatNo=1000001000100090003&trackingCd=Cat1000001000100090003_Small
22,OOTD PM 오버나잇 아이크림 25ml,25.0,30000.0,1200.0,"정제수,부틸렌글라이콜,글리세린,카프릴릭/카프릭트라이글리세라이드,해바라기씨오일,1&2-헥산다이올,다이메티콘,세테아릴올리베이트,솔비탄올리베이트,소듐아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,소듐폴리아크릴레이트,아이소헥사데칸,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,트로메타민,향료,폴리솔베이트80,에틸헥실글리세린,알란토인,아데노신,솔비탄올리에이트,다이소듐이디티에이,아스코빅애씨드,하이드롤라이즈드콜라겐,수용성콜라겐,카퍼트라이펩타이드-1,아세틸헥사펩타이드-8,올리고펩타이드-32,올리고펩타이드-29,팔미토일펜타펩타이드-4,아텔로콜라겐",eye_cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0018/A00000018112101ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000181121&dispCatNo=1000001000100090003&trackingCd=Cat1000001000100090003_Small
23,디오디너리 카페인 솔루션 5% + EGCG,30.0,11100.0,370.0,"정제수,카페인,말토덱스트린,글리세린,프로판다이올,에피갈로카테킨갈레이틸글루코사이드,갈릴글루코사이드,하이알루로닉애씨드,옥시다이즈드글루타티온,멜라닌,돌콩추출물,펜틸렌글라이콜,하이드록시에틸셀룰로오스,폴리아크릴레이트크로스폴리머-6,잔탄검,락틱애씨드,데하이드로아세틱애씨드,트라이소듐에틸렌다이아민다이석시네이트,프로필갈레이트,다이메틸아이소소바이드,벤질알코올,1&2-헥산다이올,에틸헥실글리세린,페녹시에탄올,카프릴릴글라이콜",eye_cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0018/A00000018055902ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000180559&dispCatNo=1000001000100090003&trackingCd=Cat1000001000100090003_Small
24,헉슬리 아이 크림 컨센트레이트 온 30ml,30.0,45000.0,1500.0,"보검선인장꽃추출물,정제수,글리세린,부틸렌글라이콜,스쿠알란,헥실렌글라이콜,세틸알코올,다이펜타에리스리틸펜타아이소노나노에이트,메틸메타크릴레이트크로스폴리머,스테아레스-21,C10-18트라이글리세라이즈,스테아릴알코올,다이메티콘,카프릴릭/카프릭트라이글리세라이드,보검선인장씨오일,세라마이드엔피,피토스핑고신,하이드로제네이티드레시틴,드럼스틱씨오일,올레익애씨드,글리세릴스테아레이트,다이프로필렌글라이콜,스테아레스-2,스테아랄코늄헥토라이트,카카오씨추출물,한련초추출물,한련초잎추출물,인도멀구슬나무잎추출물,아르주나추출물,레시틴,백미꽃추출물,소듐폴리아크릴레이트,프로필렌카보네이트,하이드록시아세토페논,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,카프릴릴글라이콜,에틸헥실글리세린,페녹시에탄올,실리카,다이포타슘글리시리제이트,아데노신,트로메타민,다이소듐이디티에이,향료,아밀신남알,유제놀,벤질살리실레이트,부틸페닐메틸프로피오날,시트로넬올,헥실신남알",eye_cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016725908ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000167259&dispCatNo=1000001000100090003&trackingCd=Cat1000001000100090003_Small
25,에스티로더 어드밴스드 나이트 리페어 아이 컨센트레이트 매트릭스 15ml,15.0,128000.0,8533.33,"정제수,다이메티콘,비피다발효용해물,아이소헥사데칸,글리세린,부틸렌글라이콜,비스-피이지-18메틸에터다이메틸실레인,피이지-10다이메티콘,다이스테아다이모늄헥토라이트,아이소프로필아이소스테아레이트,피피지-15스테아릴에터,수크로오스,트레할로오스,바오밥나무씨추출물,트리펩타이드-32,효모추출물,소듐하이알루로네이트,락토바실러스발효물,조류추출물,소듐알엔에이,하이드롤라이즈드알진,카페인,하이드록시에틸우레아,아미노프로필아스코빌포스페이트,오이열매추출물,캐모마일꽃추출물,보리추출물,흰무늬엉겅퀴추출물,돌콩추출물,양구슬냉이씨오일,솔비톨,만주자작나무껍질추출물,황금추출물,산뽕나무뿌리추출물,복령균핵추출물,토코페릴아세테이트,프로필렌글라이콜다이카프레이트,소듐폴리아스파테이트,하이드로제네이티드레시틴,피토스핑고신,에틸헥실글리세린,폴리실리콘-11,아이소도데케인,해바라기씨추출물,폴리에틸렌,프로필렌카보네이트,폴리아크릴레이트크로스폴리머-6,레시틴,글루코오스,프룩토오스,T-부틸알코올,다이소듐이디티에이,비에이치티,하이드록시아세토페논,소듐데하이드로아세테이트,포타슘솔베이트,페녹시에탄올,적색산화철제공된성분은동일제품이라도경우에따라변경될수있습니다.최신정보는제품포장의성분을참고하시거나본사고객관리지원팀으로연락부탁드립니다.",eye_cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016144301ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000161443&dispCatNo=1000001000100090003&trackingCd=Cat1000001000100090003_Small
26,AHC 텐 레볼루션 리얼 아이크림 포 페이스 기획,57.0,26000.0,456.14,"'하이드롤라이즈드콜라겐추출물,글리세린,다이프로필렌글라이콜,비피다발효용해물,하이드로제네이티드폴리데센,사이클로헥사실록세인,카프릴릭/카프릭트라이글리세라이드,다이카프릴릴카보네이트,정제수,나이아신아마이드,카프릴릭/카프릭/석시닉트라이글리세라이드,세테아릴알코올,1&2-헥산다이올,글리세릴스테아레이트에스이,펜타에리스리틸스테아레이트/카프레이트/카프릴레이트/아디페이트,세틸알코올,시어버터,베타인,황벽나무껍질추출물,녹차추출물,구기자나무잎추출물,병풀추출물,무화과추출물,참마뿌리추출물,쌀추출물,알로에베라잎추출물,콜라겐추출물,슈도알테로모나스발효추출물,올레라케아아크멜라추출물,코튼씨추출물,토마토추출물,아보카도열매추출물,마카뿌리추출물,퉁퉁마디추출물,실론시나몬나무껍질추출물,바실러스/폴릭애씨드발효여과추출물,씨대퍼딜추출물,알바수련꽃추출물,밀펩타이드,리마콩씨추출물,하이드로제네이티드레시틴,코코넛야자오일,마카다미아씨오일,소듐하이알루로네이트,수용성콜라겐,녹차수,쌀배아오일,호호바씨오일,폴리글리세릴-10미리스테이트,세테아릴올리베이트,솔비탄올리베이트,메틸프로판다이올,폴리글리세릴-10라우레이트,다이메티콘/비닐다이메티콘크로스폴리머,폴리아크릴레이트-13,소듐스테아로일글루타메이트,베헤닐알코올,폴리글리세릴-10스테아레이트,비닐다이메티콘,부틸렌글라이콜,칸디다봄비콜라/글루코오스/메틸레이프씨데이트발효물,하이드로제네이티드폴리아이소부텐,알란토인,글라이코실트레할로오스,판테놀,하이드로제네이티드스타치하이드롤리세이트,잔탄검,아데노신,라피노오스,콜레스테롤,에틸헥실팔미테이트,다이소듐이디티에이,마이크로코쿠스발효용해물,솔비탄아이소스테아레이트,레시틴,프로판다이올,세라마이드엔피,폴리쿼터늄-51,소듐라우레이트,이눌린라우릴카바메이트,라우릭애씨드,사이아노코발아민,트로메타민,포타슘세틸포스페이트,인체줄기세포배양액,하이드롤라이즈드콜라겐,콜라겐수,토코페릴아세테이트,바이오사카라이드검-1,자일리틸글루코사이드,스키조사카로미세스발효여과물,안하이드로자일리톨,자일리톨,코코일하이드롤라이즈드콜라겐,펜타에리스리틸테트라아이소스테아레이트,글라이코리피드,솔비탄라우레이트,글루코오스,소듐팔미토일프롤린,카프릴로일글라이신,포타슘코코일하이드롤라이즈드콜라겐,말토덱스트린,헥실렌글라이콜,스쿠알란,아스코빌프로필하이알루로네이트,하이드록시에틸셀룰로오스,하이드롤라이즈드루핀단백질,콜라겐,에칠아스코빌에텔,록샘파이어캘러스배양여과물,테트라하이드로피페린,아스코빅애씨드폴리펩타이드,콜라겐아미노산,만니톨,락틱애씨드,사코신,아세틸다이펩타이드-1세틸에스터,사카라이드하이드롤리세이트,하이드롤라이즈드식물성단백질,세틸하이드록시에틸셀룰로오스,다이펩타이드다이아미노부티로일벤질아마이드다이아세테이트,루틴,실리카다이메틸실릴레이트,락토바실러스발효물,다이메틸실란올하이알루로네이트,하이드롤라이즈드하이알루로닉애씨드,하이드롤라이즈드소듐하이알루로네이트,아세틸테트라펩타이드-9,알라닌,알지닌,아스파라진,아스파틱애씨드,시트룰린,시스테인,글루타믹애씨드,글루타민,글라이신,히스티딘,아이소류신,류신,라이신,메티오닌,오르니틴,페닐알라닌,프롤린,세린,타우린,트레오닌,트립토판,타이로신,발린,팔미토일트라이펩타이드-5,3-아스코빌카보닐다이펩타이드-17,카프릴로일다이펩타이드-17,아세틸글루타민,헵타소듐헥사카복시메틸다이펩타이드-12,다이포타슘포스페이트,하이알루로닉애씨드,포타슘하이알루로네이트,판토테닉애씨드,소듐하이알루로네이트크로스폴리머,하이드록시프로필트라이모늄하이알루로네이트,아세틸헥사펩타이드-8,글루코노락톤,소듐콘드로이틴설페이트,팔미틱애씨드,돌콩펩타이드,효모폴리펩타이드,소듐하이알루로네이트다이메틸실란올,스테아릭애씨드,소듐아세틸레이티드하이알루로네이트,아텔로콜라겐,팔미토일테트라펩타이드-7,팔미토일트라이펩타이드-1,카프릴로일에스에이치-노나펩타이드-6,알-소폴리펩타이드-1,귀리펩타이드,콩폴리펩타이드,소듐아스코빌포스페이트,마그네슘아스코빌포스페이트,아세틸옥타펩타이드-3,아세틸테트라펩타이드-11,칼슘글루코네이트,다이펩타이드-2,카퍼트라이펩타이드-1,아세틸테트라펩타이드-3,아세틸트라이펩타이드-1,노나펩타이드-1,아세틸테트라펩타이드-2,아세틸테트라펩타이드-5,트라이펩타이드-1,헥사펩타이드-2,헥사펩타이드-9,트라이펩타이드-2,다이펩타이드-1,펜타펩타이드-3,트라이펩타이드-3,알라닌/히스티딘/라이신폴리펩타이드카퍼에이치씨엘,다이펩타이드-4,올리고펩타이드-6,레티닐팔미테이트,바이오틴,아스코빅애씨드,리보플라빈,티아민에이치씨엘,폴릭애씨드,피리독신,메나다이온,미리스틱애씨드,팔미토일펜타펩타이드-4,팔미토일헥사펩타이드-12,팔미토일다이펩타이드-7,에스에이치-올리고펩타이드-1,에스에이치-폴리펩타이드-1,에스에이치-올리고펩타이드-2,에스에이치-폴리펩타이드-3,에스에이치-폴리펩타이드-4,에스에이치-폴리펩타이드-9,에스에이치-폴리펩타이드-11,에스에이치-폴리펩타이드-14,에스에이치-폴리펩타이드-16,에스에이치-폴리펩타이드-22,피토스테릴/베헤닐/옥틸도데실라우로일글루타메이트,폴리솔베이트80,하이드록시아세토페논,에틸헥실글리세린,카프릴릴글라이콜,펜틸렌글라이콜,소듐벤조에이트,향료",eye_cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0012/A00000012212610ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000122126&dispCatNo=1000001000100090003&trackingCd=Cat1000001000100090003_Small
27,유세린 이븐래디언스 다크서클 아이크림 15ml,15.0,39000.0,2600.0,"정제수,글리세린,프로판다이올,비닐다이메티콘,세틸에틸헥사노에이트,나이아신아마이드,1&2-헥산다이올,판테놀,부틸렌글라이콜,소듐폴리아크릴로일다이메틸타우레이트,카보머,폴리글리세릴-6스테아레이트,자일리틸글루코사이드,트로메타민,글리세릴글루코사이드,하이드로제네이티드폴리데센,안하이드로자일리톨,폴리글리세릴-2스테아레이트,글리세릴스테아레이트,하이드로제네이티드레시틴,폴리글리세릴-10올리에이트,스테아릴알코올,자일리톨,스페인감초뿌리추출물,에틸헥실글리세린,트라이데세스-10,폴리글리세릴-6베헤네이트",eye_cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0012/A00000012503602ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000125036&dispCatNo=1000001000100090003&trackingCd=Cat1000001000100090003_Small
28,에스테덤 히알루로닉 아이세럼 15ml,15.0,58000.0,3866.67,"정제수,글리세린,부틸렌글라이콜,에틸헥실팔미테이트,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,소듐폴리아크릴레이트,소듐하이알루로네이트,스쿠알란,펜틸렌글라이콜,카프릴릴글라이콜,카르노신,1&2-헥산다이올,카페인,소듐시트레이트,글리세릴아크릴레이트/아크릴릭애씨드코폴리머,폴리솔베이트60,페녹시에탄올,실리카다이메틸실릴레이트,프로필렌글라이콜,아데노신,네오루스코제닌,솔비탄아이소스테아레이트,루스코제닌,다이소듐아데노신트라이포스페이트,헥실렌글라이콜,호스테일켈프추출물",eye_cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0018/A00000018207305ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000182073&dispCatNo=1000001000100090003&trackingCd=Cat1000001000100090003_Small
29,바비브라운 하이드레이팅 아이 크림,15.0,91000.0,6066.67,"E65Y-HYDRATINGEYECREAM,정제수,에틸헥실팔미테이트,스쿠알란,부틸렌글라이콜,세틸알코올,글리세릴스테아레이트,하이드로제네이티드식물성오일,호호바씨오일,아보카도오일,버지니아풍년화추출물,알로에베라잎즙,콜레스테롤,피이지-100스테아레이트,글리세린,소듐피씨에이,트레할로오스,아스코빌팔미테이트,에틸헥실글리세린,하이드록시프롤린,프롤린,아크릴레이트코폴리머,피탄트라이올,글라이신,리놀레익애씨드,피토스핑고신,소듐하이드록사이드,토코페릴아세테이트,소듐하이알루로네이트,토코페롤,카보머,다이소듐이디티에이,페녹시에탄올,제공된성분은동일제품이라도경우에따라변경될수있습니다.최신정보는제품포장의성분을참고하시거나본사고객관리지원팀으로연락부탁드립니다.",eye_cream,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016093916ko.jpg?l=ko,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000160939&dispCatNo=1000001000100090003&trackingCd=Cat1000001000100090003_Small
